SalesOrderNumber,SalesOrderLineNumber,CustomerKey,ProductKey,OrderDate,DueDate,ShipDate,SalesTerritoryKey,OrderQuantity,UnitPrice,ProductStandardCost,SalesAmount,TaxAmount,FreightAmount
SO50857,1,16158,360,5/9/2022,5/19/2022,5/16/2022,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO50858,1,16163,356,5/9/2022,5/19/2022,5/16/2022,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50859,1,24502,368,5/9/2022,5/19/2022,5/16/2022,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO50860,1,27504,352,5/10/2022,5/20/2022,5/17/2022,1,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50861,1,27534,356,5/10/2022,5/20/2022,5/17/2022,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50862,1,27541,356,5/10/2022,5/20/2022,5/17/2022,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50863,1,27552,356,5/10/2022,5/20/2022,5/17/2022,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50864,1,13411,356,5/10/2022,5/20/2022,5/17/2022,10,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50865,1,11582,362,5/10/2022,5/20/2022,5/17/2022,7,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO50866,1,15991,333,5/10/2022,5/20/2022,5/17/2022,1,1,782.99,486.7066,782.99,62.6392,19.5748
SO50867,1,15964,343,5/10/2022,5/20/2022,5/17/2022,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO50868,1,14473,383,5/10/2022,5/20/2022,5/17/2022,4,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO50869,1,25225,381,5/10/2022,5/20/2022,5/17/2022,9,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO50870,1,15764,352,5/10/2022,5/20/2022,5/17/2022,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50871,1,16027,352,5/10/2022,5/20/2022,5/17/2022,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50872,1,24597,379,5/10/2022,5/20/2022,5/17/2022,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO50873,1,24463,377,5/10/2022,5/20/2022,5/17/2022,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO50874,1,16570,368,5/11/2022,5/21/2022,5/18/2022,7,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO50875,1,12829,362,5/11/2022,5/21/2022,5/18/2022,8,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO50876,1,12827,356,5/11/2022,5/21/2022,5/18/2022,8,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50877,1,12863,352,5/11/2022,5/21/2022,5/18/2022,8,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50878,1,15733,358,5/11/2022,5/21/2022,5/18/2022,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO50879,1,15752,356,5/11/2022,5/21/2022,5/18/2022,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50880,1,24467,379,5/11/2022,5/21/2022,5/18/2022,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO50881,1,24480,368,5/11/2022,5/21/2022,5/18/2022,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO50882,1,27473,343,5/11/2022,5/21/2022,5/18/2022,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO50883,1,18045,375,5/11/2022,5/21/2022,5/18/2022,8,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO50884,1,27543,362,5/12/2022,5/22/2022,5/19/2022,4,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO50885,1,27572,354,5/12/2022,5/22/2022,5/19/2022,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50886,1,19048,370,5/12/2022,5/22/2022,5/19/2022,10,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO50887,1,16596,375,5/12/2022,5/22/2022,5/19/2022,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO50888,1,19916,381,5/12/2022,5/22/2022,5/19/2022,10,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO50889,1,11572,352,5/12/2022,5/22/2022,5/19/2022,7,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50890,1,13984,368,5/12/2022,5/22/2022,5/19/2022,4,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO50891,1,15976,339,5/12/2022,5/22/2022,5/19/2022,1,1,782.99,486.7066,782.99,62.6392,19.5748
SO50892,1,15753,360,5/12/2022,5/22/2022,5/19/2022,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO50893,1,16028,352,5/12/2022,5/22/2022,5/19/2022,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50894,1,16160,358,5/12/2022,5/22/2022,5/19/2022,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO50895,1,27555,360,5/13/2022,5/23/2022,5/20/2022,4,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO50896,1,27569,354,5/13/2022,5/23/2022,5/20/2022,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50897,1,11432,352,5/13/2022,5/23/2022,5/20/2022,7,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50898,1,13948,371,5/13/2022,5/23/2022,5/20/2022,4,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO50899,1,15983,333,5/13/2022,5/23/2022,5/20/2022,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO50900,1,25235,385,5/13/2022,5/23/2022,5/20/2022,9,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO50901,1,15833,352,5/13/2022,5/23/2022,5/20/2022,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50902,1,24506,368,5/13/2022,5/23/2022,5/20/2022,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO50903,1,24586,370,5/13/2022,5/23/2022,5/20/2022,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO50904,1,24590,379,5/13/2022,5/23/2022,5/20/2022,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO50905,1,27576,352,5/14/2022,5/24/2022,5/21/2022,1,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50906,1,17947,379,5/14/2022,5/24/2022,5/21/2022,8,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO50907,1,17894,385,5/14/2022,5/24/2022,5/21/2022,7,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO50908,1,13254,358,5/14/2022,5/24/2022,5/21/2022,10,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO50909,1,13554,356,5/14/2022,5/24/2022,5/21/2022,10,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50910,1,21035,343,5/14/2022,5/24/2022,5/21/2022,8,1,782.99,486.7066,782.99,62.6392,19.5748
SO50911,1,12867,356,5/14/2022,5/24/2022,5/21/2022,8,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50912,1,25231,381,5/14/2022,5/24/2022,5/21/2022,9,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO50913,1,24481,368,5/14/2022,5/24/2022,5/21/2022,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO50914,1,27484,343,5/14/2022,5/24/2022,5/21/2022,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO50915,1,27492,333,5/14/2022,5/24/2022,5/21/2022,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO50916,1,27531,354,5/15/2022,5/25/2022,5/22/2022,1,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50917,1,16533,379,5/15/2022,5/25/2022,5/22/2022,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO50918,1,16547,368,5/15/2022,5/25/2022,5/22/2022,7,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO50919,1,18027,379,5/15/2022,5/25/2022,5/22/2022,8,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO50920,1,11571,356,5/15/2022,5/25/2022,5/22/2022,7,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50921,1,21517,335,5/15/2022,5/25/2022,5/22/2022,10,1,782.99,486.7066,782.99,62.6392,19.5748
SO50922,1,21037,341,5/15/2022,5/25/2022,5/22/2022,8,1,782.99,486.7066,782.99,62.6392,19.5748
SO50923,1,15984,333,5/15/2022,5/25/2022,5/22/2022,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO50924,1,15732,356,5/15/2022,5/25/2022,5/22/2022,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50925,1,15790,356,5/15/2022,5/25/2022,5/22/2022,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50926,1,15799,354,5/15/2022,5/25/2022,5/22/2022,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50927,1,24504,370,5/15/2022,5/25/2022,5/22/2022,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO50928,1,24592,371,5/15/2022,5/25/2022,5/22/2022,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO50929,1,25242,389,5/15/2022,5/25/2022,5/22/2022,9,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO50930,1,17950,381,5/16/2022,5/26/2022,5/23/2022,7,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO50931,1,16569,379,5/16/2022,5/26/2022,5/23/2022,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO50932,1,17885,383,5/16/2022,5/26/2022,5/23/2022,7,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO50933,1,19922,341,5/16/2022,5/26/2022,5/23/2022,7,1,782.99,486.7066,782.99,62.6392,19.5748
SO50934,1,13256,352,5/16/2022,5/26/2022,5/23/2022,8,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50935,1,15980,321,5/16/2022,5/26/2022,5/23/2022,1,1,782.99,486.7066,782.99,62.6392,19.5748
SO50936,1,24605,370,5/16/2022,5/26/2022,5/23/2022,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO50937,1,27508,356,5/17/2022,5/27/2022,5/24/2022,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50938,1,17983,379,5/17/2022,5/27/2022,5/24/2022,8,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO50939,1,17897,389,5/17/2022,5/27/2022,5/24/2022,7,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO50940,1,13408,360,5/17/2022,5/27/2022,5/24/2022,10,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO50941,1,19517,337,5/17/2022,5/27/2022,5/24/2022,7,1,782.99,486.7066,782.99,62.6392,19.5748
SO50942,1,11429,354,5/17/2022,5/27/2022,5/24/2022,7,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50943,1,15784,358,5/17/2022,5/27/2022,5/24/2022,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO50944,1,16169,360,5/17/2022,5/27/2022,5/24/2022,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO50945,1,24478,371,5/17/2022,5/27/2022,5/24/2022,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO50946,1,25243,383,5/17/2022,5/27/2022,5/24/2022,9,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO50947,1,27527,352,5/18/2022,5/28/2022,5/25/2022,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50948,1,19037,370,5/18/2022,5/28/2022,5/25/2022,10,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO50949,1,19070,369,5/18/2022,5/28/2022,5/25/2022,10,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO50950,1,11576,354,5/18/2022,5/28/2022,5/25/2022,7,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50951,1,13557,356,5/18/2022,5/28/2022,5/25/2022,10,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50952,1,15994,337,5/18/2022,5/28/2022,5/25/2022,1,1,782.99,486.7066,782.99,62.6392,19.5748
SO50953,1,14464,387,5/18/2022,5/28/2022,5/25/2022,4,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO50954,1,16161,358,5/18/2022,5/28/2022,5/25/2022,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO50955,1,27468,354,5/19/2022,5/29/2022,5/26/2022,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50956,1,27554,354,5/19/2022,5/29/2022,5/26/2022,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50957,1,17932,383,5/19/2022,5/29/2022,5/26/2022,7,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO50958,1,16548,375,5/19/2022,5/29/2022,5/26/2022,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO50959,1,16560,379,5/19/2022,5/29/2022,5/26/2022,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO50960,1,17986,375,5/19/2022,5/29/2022,5/26/2022,8,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO50961,1,16580,368,5/19/2022,5/29/2022,5/26/2022,7,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO50962,1,16937,377,5/19/2022,5/29/2022,5/26/2022,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO50963,1,13404,362,5/19/2022,5/29/2022,5/26/2022,10,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO50964,1,12858,356,5/19/2022,5/29/2022,5/26/2022,8,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50965,1,15952,329,5/19/2022,5/29/2022,5/26/2022,1,1,782.99,486.7066,782.99,62.6392,19.5748
SO50966,1,15954,321,5/19/2022,5/29/2022,5/26/2022,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO50967,1,15965,321,5/19/2022,5/29/2022,5/26/2022,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO50968,1,15968,329,5/19/2022,5/29/2022,5/26/2022,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO50969,1,27460,356,5/20/2022,5/30/2022,5/27/2022,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50970,1,27574,362,5/20/2022,5/30/2022,5/27/2022,4,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO50971,1,21545,337,5/20/2022,5/30/2022,5/27/2022,10,1,782.99,486.7066,782.99,62.6392,19.5748
SO50972,1,25229,381,5/20/2022,5/30/2022,5/27/2022,9,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO50973,1,27602,341,5/20/2022,5/30/2022,5/27/2022,6,1,782.99,486.7066,782.99,62.6392,19.5748
SO50974,1,14470,381,5/20/2022,5/30/2022,5/27/2022,4,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO50975,1,15788,356,5/20/2022,5/30/2022,5/27/2022,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50976,1,15793,360,5/20/2022,5/30/2022,5/27/2022,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO50977,1,16157,356,5/20/2022,5/30/2022,5/27/2022,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50978,1,24503,369,5/20/2022,5/30/2022,5/27/2022,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO50979,1,27459,362,5/21/2022,5/31/2022,5/28/2022,4,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO50980,1,27540,354,5/21/2022,5/31/2022,5/28/2022,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50981,1,19031,368,5/21/2022,5/31/2022,5/28/2022,10,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO50982,1,19073,370,5/21/2022,5/31/2022,5/28/2022,10,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO50983,1,21516,321,5/21/2022,5/31/2022,5/28/2022,10,1,782.99,486.7066,782.99,62.6392,19.5748
SO50984,1,19902,337,5/21/2022,5/31/2022,5/28/2022,7,1,782.99,486.7066,782.99,62.6392,19.5748
SO50985,1,14481,381,5/21/2022,5/31/2022,5/28/2022,1,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO50986,1,14485,383,5/21/2022,5/31/2022,5/28/2022,4,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO50987,1,14495,387,5/21/2022,5/31/2022,5/28/2022,4,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO50988,1,16164,362,5/21/2022,5/31/2022,5/28/2022,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO50989,1,24482,371,5/21/2022,5/31/2022,5/28/2022,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO50990,1,24505,377,5/21/2022,5/31/2022,5/28/2022,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO50991,1,24585,377,5/21/2022,5/31/2022,5/28/2022,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO50992,1,27471,337,5/21/2022,5/31/2022,5/28/2022,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO50993,1,27472,339,5/21/2022,5/31/2022,5/28/2022,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO50994,1,27485,333,5/21/2022,5/31/2022,5/28/2022,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO50995,1,27523,360,5/22/2022,6/1/2022,5/29/2022,1,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO50996,1,27544,356,5/22/2022,6/1/2022,5/29/2022,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO50997,1,17984,369,5/22/2022,6/1/2022,5/29/2022,8,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO50998,1,19316,381,5/22/2022,6/1/2022,5/29/2022,8,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO50999,1,19504,329,5/22/2022,6/1/2022,5/29/2022,7,1,782.99,486.7066,782.99,62.6392,19.5748
SO51000,1,27470,343,5/22/2022,6/1/2022,5/29/2022,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO51001,1,27467,358,5/23/2022,6/2/2022,5/30/2022,4,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO51002,1,17976,379,5/23/2022,6/2/2022,5/30/2022,8,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO51003,1,18005,371,5/23/2022,6/2/2022,5/30/2022,8,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO51004,1,13978,369,5/23/2022,6/2/2022,5/30/2022,1,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO51005,1,15990,341,5/23/2022,6/2/2022,5/30/2022,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO51006,1,14461,389,5/23/2022,6/2/2022,5/30/2022,1,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO51007,1,25234,387,5/23/2022,6/2/2022,5/30/2022,9,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO51008,1,15830,356,5/23/2022,6/2/2022,5/30/2022,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO51009,1,16029,354,5/23/2022,6/2/2022,5/30/2022,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO51010,1,27546,358,5/24/2022,6/3/2022,5/31/2022,4,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO51011,1,16551,369,5/24/2022,6/3/2022,5/31/2022,7,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO51012,1,12846,354,5/24/2022,6/3/2022,5/31/2022,8,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO51013,1,11577,358,5/24/2022,6/3/2022,5/31/2022,7,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO51014,1,11583,352,5/24/2022,6/3/2022,5/31/2022,7,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO51015,1,17891,385,5/24/2022,6/3/2022,5/31/2022,7,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO51016,1,19899,331,5/24/2022,6/3/2022,5/31/2022,7,1,782.99,486.7066,782.99,62.6392,19.5748
SO51017,1,15987,329,5/24/2022,6/3/2022,5/31/2022,1,1,782.99,486.7066,782.99,62.6392,19.5748
SO51018,1,15751,352,5/24/2022,6/3/2022,5/31/2022,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO51019,1,15767,362,5/24/2022,6/3/2022,5/31/2022,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO51020,1,16159,354,5/24/2022,6/3/2022,5/31/2022,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO51021,1,16532,369,5/25/2022,6/4/2022,6/1/2022,7,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO51022,1,11483,356,5/25/2022,6/4/2022,6/1/2022,7,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO51023,1,13517,360,5/25/2022,6/4/2022,6/1/2022,10,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO51024,1,21029,323,5/25/2022,6/4/2022,6/1/2022,8,1,782.99,486.7066,782.99,62.6392,19.5748
SO51025,1,25226,381,5/25/2022,6/4/2022,6/1/2022,9,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO51026,1,25228,389,5/25/2022,6/4/2022,6/1/2022,9,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO51027,1,15765,358,5/25/2022,6/4/2022,6/1/2022,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO51028,1,24587,373,5/25/2022,6/4/2022,6/1/2022,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO51029,1,24475,377,5/25/2022,6/4/2022,6/1/2022,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO51030,1,27524,362,5/26/2022,6/5/2022,6/2/2022,1,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO51031,1,13562,360,5/26/2022,6/5/2022,6/2/2022,10,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO51032,1,15949,329,5/26/2022,6/5/2022,6/2/2022,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO51033,1,16339,358,5/26/2022,6/5/2022,6/2/2022,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO51034,1,24485,373,5/26/2022,6/5/2022,6/2/2022,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO51035,1,27486,341,5/26/2022,6/5/2022,6/2/2022,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO51036,1,25240,383,5/26/2022,6/5/2022,6/2/2022,9,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO51037,1,21668,323,5/26/2022,6/5/2022,6/2/2022,10,1,782.99,486.7066,782.99,62.6392,19.5748
SO51038,1,27559,362,5/27/2022,6/6/2022,6/3/2022,1,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO51039,1,17952,373,5/27/2022,6/6/2022,6/3/2022,8,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO51040,1,19036,368,5/27/2022,6/6/2022,6/3/2022,10,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO51041,1,16559,373,5/27/2022,6/6/2022,6/3/2022,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO51042,1,16566,371,5/27/2022,6/6/2022,6/3/2022,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO51043,1,19049,369,5/27/2022,6/6/2022,6/3/2022,10,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO51044,1,17985,368,5/27/2022,6/6/2022,6/3/2022,8,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO51045,1,12833,362,5/27/2022,6/6/2022,6/3/2022,8,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO51046,1,13976,371,5/27/2022,6/6/2022,6/3/2022,1,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO51047,1,15755,358,5/27/2022,6/6/2022,6/3/2022,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO51048,1,15757,354,5/27/2022,6/6/2022,6/3/2022,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO51049,1,15802,362,5/27/2022,6/6/2022,6/3/2022,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO51050,1,15832,356,5/27/2022,6/6/2022,6/3/2022,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO51051,1,27568,356,5/28/2022,6/7/2022,6/4/2022,1,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO51052,1,17998,368,5/28/2022,6/7/2022,6/4/2022,8,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO51053,1,11480,352,5/28/2022,6/7/2022,6/4/2022,7,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO51054,1,11547,354,5/28/2022,6/7/2022,6/4/2022,7,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO51055,1,19943,341,5/28/2022,6/7/2022,6/4/2022,7,1,782.99,486.7066,782.99,62.6392,19.5748
SO51056,1,13949,375,5/28/2022,6/7/2022,6/4/2022,4,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO51057,1,15985,329,5/28/2022,6/7/2022,6/4/2022,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO51058,1,14472,385,5/28/2022,6/7/2022,6/4/2022,4,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO51059,1,15734,352,5/28/2022,6/7/2022,6/4/2022,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO51060,1,15756,352,5/28/2022,6/7/2022,6/4/2022,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO51061,1,24604,370,5/28/2022,6/7/2022,6/4/2022,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO51062,1,27494,341,5/28/2022,6/7/2022,6/4/2022,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO51063,1,27500,327,5/28/2022,6/7/2022,6/4/2022,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO51064,1,27521,358,5/29/2022,6/8/2022,6/5/2022,4,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO51065,1,27539,360,5/29/2022,6/8/2022,6/5/2022,4,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO51066,1,27556,358,5/29/2022,6/8/2022,6/5/2022,1,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO51067,1,15992,339,5/29/2022,6/8/2022,6/5/2022,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO51068,1,15801,360,5/29/2022,6/8/2022,6/5/2022,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO51069,1,16180,358,5/29/2022,6/8/2022,6/5/2022,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO51070,1,24477,373,5/29/2022,6/8/2022,6/5/2022,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO51071,1,21655,360,5/30/2022,6/9/2022,6/6/2022,6,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO51072,1,27571,352,5/30/2022,6/9/2022,6/6/2022,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO51073,1,19058,371,5/30/2022,6/9/2022,6/6/2022,10,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO51074,1,13407,362,5/30/2022,6/9/2022,6/6/2022,10,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO51075,1,12850,354,5/30/2022,6/9/2022,6/6/2022,8,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
